nymphid	n ɪ m f ɪ d
nymphine	n ɪ m f i n
Nymphipara	n ɪ m f ɪ p ɑ ɹ ɹ ə
nymphiparous	n ɪ m f ɪ p ɚ ɹ ə s
nymphish	n ɪ m f ɪ ʃ
nymphitis	n ɪ m f aɪ ɾ ɪ s
nymphlike	n ɪ m f l aɪ k
nymphlin	n ɪ m f l ɪ n
nymphly	n ɪ m f l i
Nymphoides	n ɪ m f ɔɪ d z
nympholepsia	n ɪ m p h oʊ l ɛ p s i ə
nympholepsy	n ɪ m p h oʊ l ɛ p s i
nympholept	n ɪ m p h oʊ l ɛ p t
nympholeptic	n ɪ m p h oʊ l ɛ p t ɪ k
nymphomania	n ɪ m f ə m eɪ n i ə
nymphomaniac	n ɪ m f ə m eɪ n ɪ æ k
nymphomaniacal	n ɪ m f ə m ɐ n aɪ ə k ə l
Nymphonacea	n ɪ m f ə n eɪ s i ə
nymphosis	n ɪ m f oʊ s ɪ s
nymphotomy	n ɪ m f oʊ t oʊ m i
nymphwise	n ɪ m f w aɪ z
Nyoro	n aɪ ɔ ɹ oʊ
Nyroca	n aɪ ɹ oʊ k ə
Nyssa	n ɪ s ə
Nyssaceae	n ɪ s eɪ s i
nystagmic	n ɪ s t æ ɡ m ɪ k
nystagmus	n ɪ s t æ ɡ m ə s
nyxis	n aɪ k s ɪ s
O	O
o	oʊ
oadal	oʊ d ə l
oaf	oʊ f
oafdom	oʊ f d ə m
oafish	oʊ f ɪ ʃ
oafishly	oʊ f ɪ ʃ l i
oafishness	oʊ f ɪ ʃ n ə s
oak	oʊ k
oakberry	oʊ k b ɛ ɹ i
Oakboy	oʊ k b ɔɪ
oaken	oʊ k ə n
oakenshaw	oʊ k ə n ʃ ɔ
Oakesia	oʊ k i ʒ ə
oaklet	oʊ k l ɪ t
oaklike	oʊ k l aɪ k
oakling	oʊ k l ɪ ŋ
oaktongue	oʊ k t ʌ ŋ
oakum	oʊ k ə m
oakweb	oʊ k w ɛ b
oakwood	oʊ k w ʊ d
oaky	oʊ k i
oam	oʊ m
Oannes	oʊ n z
oar	ɔ ɹ
oarage	ɔ ɹ ɪ d ʒ
oarcock	ɔ ɹ k ɑ k
oared	ɔ ɹ d
oarfish	ɔ ɹ f ɪ ʃ
oarhole	ɔ ɹ h oʊ l
oarial	ɔ ɹ ɪ ə l
oarialgia	ɔ ɹ ɪ æ l d ʒ ə
oaric	ɔ ɹ ɪ k
oariocele	ɔ ɹ ɪ oʊ s ə l
oariopathic	ɔ ɹ ɪ ə p æ θ ɪ k
oariopathy	ɔ ɹ ɪ ɑ p ə θ i
oariotomy	ɔ ɹ ɪ ɑ ɾ ə m i
oaritic	ɔ ɹ ɪ ɾ ɪ k
oaritis	ɔ ɹ aɪ ɾ ɪ s
oarium	ɔ ɹ i ə m
oarless	ɔ ɹ l ə s
oarlike	ɔ ɹ l aɪ k
oarlock	ɔ ɹ l ɑ k
oarlop	ɔ ɹ l ə p
oarman	ɔ ɹ m ə n
oarsman	ɔ ɹ z m ə n
oarsmanship	ɔ ɹ z m ə n ʃ ɪ p
oarswoman	ɔ ɹ s w ʊ m ə n
oarweed	ɔ ɹ w i d
oary	ɔ ɹ i
oasal	oʊ z ə l
oasean	oʊ s i ə n
oases	oʊ eɪ s i z
oasis	oʊ eɪ s ɪ s
oasitic	oʊ s ɪ ɾ ɪ k
oast	oʊ s t
oasthouse	oʊ s t h aʊ s
oat	oʊ t
oatbin	oʊ t b ɪ n
oatcake	oʊ t k eɪ k
oatear	oʊ ɾ ɪ ɹ
oaten	oʊ ʔ n ̩
oatenmeal	oʊ t ə n m i ə l
oatfowl	oʊ t f aʊ l
oath	oʊ θ
oathay	oʊ θ eɪ
oathed	oʊ ð d
oathful	oʊ θ f ə l
oathlet	oʊ θ l ɪ t
oathworthy	oʊ θ w ɜ ð i
oatland	oʊ t l ə n d
oatlike	oʊ t l aɪ k
oatmeal	oʊ t m i ə l
oatseed	oʊ t s i d
oaty	oʊ ɾ i
Obadiah	O b ə d I ə
obambulate	oʊ b æ m b j ʊ l eɪ t
obambulation	oʊ b ɐ m b j ʊ l eɪ ʃ ə n
obambulatory	oʊ b ɐ m b j ʊ l ə t ɔ ɹ i
oban	oʊ b ə n
Obbenite	ɑ b ə n aɪ t
obbligato	ɑ b l ɪ ɡ ɑ ɾ oʊ
obclavate	ɑ b k l ɐ v eɪ t
obclude	ɑ b k l u d
obcompressed	ɑ b k ə m p ɹ ɛ s t
obconical	ɑ b k ɑ n ɪ k ə l
obcordate	ɑ b k ɔ ɹ d eɪ t
obcordiform	ɑ b k ɔ ɹ d ɪ f ɔ ɹ m
obcuneate	ɑ b k ə n i eɪ t
obdeltoid	ɑ b d ɪ l t ɔɪ d
obdiplostemonous	ɑ b d ɪ p l ɑ s t ɪ m ə n ə s
obdiplostemony	ɑ b d ɪ p l ɑ s t ɪ m ə n i
obdormition	ɑ b d ɔ ɹ m ɪ ʃ ə n
obduction	ɑ b d ʌ k ʃ ə n
obduracy	ɑ b d ʒ ɚ ɹ ə s i
obdurate	ɑ b d ʒ ɚ ɹ ə t
obdurately	ɑ b d ʒ ɚ ɹ ə t l i
obdurateness	ɑ b d ʒ ɚ ɹ ə t n ə s
obduration	ɑ b d ʒ ɚ ɹ eɪ ʃ ə n
obe	oʊ b
obeah	oʊ b ə
obeahism	oʊ b ə ɪ z ə m
obeche	oʊ b ə t ʃ
obedience	oʊ b i d i ə n s
obediency	oʊ b i d i ə n s i
obedient	oʊ b i d i ə n t
obediential	oʊ b i d ɪ ɛ n ʃ ə l
obedientially	oʊ b i d ɪ ɛ n ʃ ə l i
obedientialness	oʊ b i d ɪ ɛ n ʃ ə l n ə s
obedientiar	oʊ b i d ɪ ɛ n ʃ aɪ ɚ ɹ
obedientiary	oʊ b i d ɪ ɛ n ʃ j ɚ ɹ i
obediently	oʊ b i d i ə n t l i
obeisance	oʊ b eɪ s ə n s
obeisant	oʊ b eɪ s ə n t
obeisantly	oʊ b eɪ s ə n t l i
obeism	oʊ b eɪ z ə m
obelia	oʊ b i l i ə
obeliac	oʊ b i l i æ k
obelial	oʊ b i l ɪ ə l
obelion	oʊ b l i ə n
obeliscal	oʊ b l ɪ s k ə l
obeliscar	oʊ b l ɪ s k ɑ ɹ
obelisk	ɑ b ə l ɪ s k
obeliskoid	oʊ b l ɪ s k ɔɪ d
obelism	oʊ b ə l ɪ z ə m
obelize	oʊ b ə l aɪ z
obelus	oʊ b l ə s
Oberon	O b ə ɹ ɑ n
obese	oʊ b i z
obesely	oʊ b i z l i
obeseness	oʊ b i z n ə s
obesity	oʊ b i s ə ɾ i
obex	oʊ b ɛ k s
obey	oʊ b eɪ
obeyable	oʊ b eɪ ə b ə l
obeyer	oʊ b aɪ ɚ ɹ
obeyingly	oʊ b eɪ ɪ ŋ l i
obfuscable	ɑ b f ə s k ə b ə l
obfuscate	ɑ b f ə s k eɪ t
obfuscation	ɑ b f ə s k eɪ ʃ ə n
obfuscator	ɑ b f ə s k eɪ ɾ ɚ ɹ
obfuscity	ɑ b f ʌ s ᵻ ɾ i
obfuscous	ɑ b f ʌ s k ə s
obi	oʊ b aɪ
Obidicut	ɑ b ɪ d ɪ k ʌ t
obispo	ɑ b ɪ s p oʊ
obit	ɑ b ɪ t
obitual	ɑ b aɪ t ʃ u ə l
obituarian	ɑ b aɪ ɾ u ɛ ɹ i ə n
obituarily	ɑ b aɪ ɾ u ɛ ɹ ᵻ l i
obituarist	ɑ b aɪ t u ɑ ɹ ɹ ɪ s t
obituarize	ɑ b aɪ t u ɚ ɹ aɪ z
obituary	oʊ b ɪ t ʃ u ɛ ɹ i
object	ɑ b d ʒ ɛ k t
objectable	ɑ b d ʒ ɛ k t ə b ə l
objectation	ɑ b d ʒ ɪ k t eɪ ʃ ə n
objectative	ɑ b d ʒ ɛ k t ə t ɪ v
objectee	ɑ b d ʒ ɛ k t i
objecthood	ɑ b d ʒ ɛ k t h ʊ d
objectification	ɑ b d ʒ ɛ k t ɪ f ɪ k eɪ ʃ ə n
objectify	ɑ b d ʒ ɛ k t ᵻ f aɪ
objection	ɑ b d ʒ ɛ k ʃ ə n
objectionability	ɑ b d ʒ ɛ k ʃ ə n ə b ɪ l ᵻ ɾ i
objectionable	ɑ b d ʒ ɛ k ʃ ə n ə b ə l
objectionableness	ɑ b d ʒ ɛ k ʃ ə n ə b ə l n ə s
objectionably	ɑ b d ʒ ɛ k ʃ ə n ə b l i
objectional	ɑ b d ʒ ɛ k ʃ ə n ə l
objectioner	ɑ b d ʒ ɛ k ʃ ə n ɚ ɹ
objectionist	ɑ b d ʒ ɛ k ʃ ə n ɪ s t
objectival	ɑ b d ʒ ɪ k t aɪ v ə l
objectivate	ɑ b d ʒ ɛ k t ᵻ v eɪ t
objectivation	ɑ b d ʒ ɛ k t ɪ v eɪ ʃ ə n
objective	ɑ b d ʒ ɛ k t ɪ v
objectively	ɑ b d ʒ ɛ k t ɪ v l i
objectiveness	ɑ b d ʒ ɛ k t ɪ v n ə s
objectivism	ɑ b d ʒ ɛ k t ɪ v ɪ z ə m
objectivist	ɑ b d ʒ ɛ k t ɪ v ɪ s t
objectivistic	ɑ b d ʒ ɛ k t ɪ v ɪ s t ɪ k
objectivity	ɑ b d ʒ ɪ k t ɪ v ᵻ ɾ i
objectivize	ɑ b d ʒ ɛ k t ɪ v aɪ z
objectization	ɑ b d ʒ ɛ k t ᵻ z eɪ ʃ ə n
objectize	ɑ b d ʒ ɛ k t aɪ z
objectless	ɑ b d ʒ ɛ k t l ə s
objectlessly	ɑ b d ʒ ɛ k t l ə s l i
objectlessness	ɑ b d ʒ ɛ k t l ə s n ə s
objector	ɑ b d ʒ ɛ k t ɚ ɹ
objicient	ɑ b d ʒ ɪ ʃ ə n t
objuration	ɑ b d ʒ j ɚ ɹ eɪ ʃ ə n
objure	ɑ b d ʒ j ʊ ɹ
objurgate	ɑ b d ʒ ɚ ɡ eɪ t
objurgation	ɑ b d ʒ ɚ ɡ eɪ ʃ ə n
objurgative	ɑ b d ʒ ɚ ɡ ə t ɪ v
objurgatively	ɑ b d ʒ ɚ ɡ ə t ɪ v l i
objurgator	ɑ b d ʒ ɚ ɡ eɪ ɾ ɚ ɹ
objurgatorily	ɑ b d ʒ ɚ ɡ æ ɾ ɔ ɹ ə l i
objurgatory	ɑ b d ʒ ɚ ɡ ə t ɔ ɹ i
objurgatrix	ɑ b d ʒ ɚ ɡ eɪ t ɹ ɪ k s
oblanceolate	ə b l æ n s ɪ ɑ l eɪ t
oblate	oʊ b l eɪ t
oblately	oʊ b l eɪ t l i
oblateness	oʊ b l eɪ t n ə s
oblation	oʊ b l eɪ ʃ ə n
oblational	oʊ b l eɪ ʃ ə n ə l
oblationary	oʊ b l eɪ ʃ ə n ɛ ɹ i
oblatory	oʊ b l æ t ɔ ɹ i
oblectate	ɑ b ə l k t eɪ t
oblectation	ɑ b ə l k t eɪ ʃ ə n
obley	ə b l aɪ
obligable	ə b l aɪ d ʒ ə b ə l
obligancy	ɑ b l ɪ ɡ ə n s i
obligant	ɑ b l ɪ ɡ ə n t
obligate	ɑ b l ᵻ ɡ eɪ t
obligation	ɑ b l ɪ ɡ eɪ ʃ ə n
obligational	ɑ b l ɪ ɡ eɪ ʃ ə n ə l
obligative	ɑ b l ɪ ɡ ə t ɪ v
obligativeness	ɑ b l ɪ ɡ ə t ɪ v n ə s
obligator	ɑ b l ᵻ ɡ eɪ ɾ ɚ
obligatorily	ə b l ɪ ɡ ɐ t ɔ ɹ ə l i
obligatoriness	ə b l ɪ ɡ ə t ɔ ɹ i n ə s
obligatory	ə b l ɪ ɡ ə t ɔ ɹ i
obligatum	ɑ b l ɪ ɡ ɑ ɾ ə m
oblige	ə b l aɪ d ʒ
obliged	ə b l aɪ d ʒ d
obligedly	ə b l aɪ d ʒ ɪ d l i
obligedness	ə b l aɪ d ʒ d n ə s
obligee	ə b l ɪ d ʒ i
obligement	ə b l aɪ d ʒ m ə n t
obliger	ə b l ɪ d ʒ ɚ ɹ
obliging	ə b l aɪ d ʒ ɪ ŋ
obligingly	ə b l aɪ d ʒ ɪ ŋ l i
obligingness	ə b l aɪ d ʒ ɪ ŋ n ə s
obligistic	ɑ b l ɪ d ʒ ɪ s t ɪ k
obligor	ə b l ɪ ɡ ɚ ɹ
obliquangular	ɑ b l i k w æ ŋ ɡ j ʊ l ɚ ɹ
obliquate	ə b l ɪ k w eɪ t
obliquation	ɑ b l ɪ k w eɪ ʃ ə n
oblique	oʊ b l i k
obliquely	oʊ b l i k l i
obliqueness	oʊ b l i k n ə s
obliquitous	ə b l ɪ k w ɪ ɾ ə s
obliquity	ə b l ɪ k w ᵻ ɾ i
obliquus	ə b l ɪ k w ə s
obliterable	ə b l ɪ ɾ ɚ ɹ ə b ə l
obliterate	ə b l ɪ ɾ ɚ ɹ eɪ t
obliteration	ə b l ɪ ɾ ɚ ɹ eɪ ʃ ə n
obliterative	ə b l ɪ ɾ ɚ ɹ ə t ɪ v
obliterator	ə b l ɪ ɾ ɚ ɹ eɪ ɾ ɚ ɹ
oblivescence	ɑ b l ɪ v ɛ s ə n s
oblivial	ə b l ɪ v ɪ ə l
obliviality	ə b l ɪ v ɪ æ l ᵻ ɾ i
oblivion	ə b l ɪ v i ə n
oblivionate	ə b l ɪ v aɪ ɑ n ə t
oblivionist	ə b l ɪ v aɪ ɑ n ɪ s t
oblivionize	ə b l ɪ v aɪ ɑ n aɪ z
oblivious	ə b l ɪ v i ə s
obliviously	ə b l ɪ v i ə s l i
obliviousness	ə b l ɪ v i ə s n ə s
obliviscence	ɑ b l ɪ v ɪ s ə n s
obliviscible	ə b l ɪ v ɪ s ə b ə l
oblocutor	ɑ b l ə k j u ɾ ɚ ɹ
oblong	ɑ b l ɔ ŋ
oblongatal	ɑ b l ɔ ŋ ɡ æ ɾ ə l
oblongated	ɑ b l ɔ ŋ ɡ eɪ ɾ ᵻ d
oblongish	ɑ b l ɔ ŋ ɡ ɪ ʃ
oblongitude	ɑ b l ɔ ŋ ɡ ɪ ɾ u d
oblongitudinal	ɑ b l ɔ ŋ ɡ ɪ ɾ u d ɪ n ə l
oblongly	ɑ b l ɔ ŋ l i
oblongness	ɑ b l ɔ ŋ n ə s
obloquial	ɑ b l ɑ k w ɪ ə l
obloquious	ɑ b l ɑ k w i ə s
obloquy	ɑ b l ə k w i
obmutescence	ɑ b m j u t ɛ s ə n s
obmutescent	ɑ b m j u t ɛ s ə n t
obnebulate	ɑ b n ɛ b j ʊ l eɪ t
obnounce	ɑ b n aʊ n s
obnoxiety	ɑ b n ə k s aɪ ə ɾ i
obnoxious	ɑ b n ɑ k ʃ ə s
obnoxiously	ɑ b n ɑ k ʃ ə s l i
obnoxiousness	ɑ b n ɑ k ʃ ə s n ə s
obnubilate	ɑ b n u b ᵻ l eɪ t
obnubilation	ɑ b n u b ɪ l eɪ ʃ ə n
obnunciation	ɑ b n ə n s ɪ eɪ ʃ ə n
oboe	ɑ b oʊ
oboist	oʊ b oʊ ɪ s t
obol	ɑ b ɑ l
Obolaria	ɑ b oʊ l ɛ ɹ i ə
obolary	ɑ b oʊ l ɛ ɹ i
obole	ɑ b oʊ l
obolet	ɑ b ɑ l ɪ t
obolus	ɑ b ɑ l ə s
obomegoid	ɑ b oʊ m ɡ ɔɪ d
Obongo	ɑ b ɑ ŋ ɡ oʊ
oboval	ɑ b u v ə l
obovate	ɑ b ə v eɪ t
obovoid	ɑ b ə v ɔɪ d
obpyramidal	ɑ b p ɪ ɹ æ m ɪ d ə l
obpyriform	ɑ b p ɪ ɹ ɪ f ɔ ɹ m
Obrazil	ɑ b ɹ ɐ z ɪ l
obreption	ɑ b ɹ ɛ p ʃ ə n
obreptitious	ɑ b ɹ ɪ p t ɪ ʃ ə s
obreptitiously	ɑ b ɹ ɪ p t ɪ ʃ ə s l i
obrogate	ɑ b ɹ ə ɡ eɪ t
obrogation	ɑ b ɹ ə ɡ eɪ ʃ ə n
obrotund	ɑ b ɹ ə t ʌ n d
obscene	ə b s i n
obscenely	ə b s i n l i
obsceneness	ə b s i n n ə s
obscenity	ə b s ɛ n ᵻ ɾ i
obscurancy	ə b s k j ʊ ɹ ɹ ə n s i
obscurant	ə b s k j ʊ ɹ ɹ ə n t
obscurantic	ɑ b s k j ʊ ɹ ɹ æ n t ɪ k
obscurantism	ə b s k j ʊ ɹ ɹ ə n t ɪ z ə m
obscurantist	ə b s k j ʊ ɹ ɹ ɐ n t ɪ s t
obscuration	ɑ b s k j ʊ ɹ eɪ ʃ ə n
obscurative	ə b s k j ʊ ɹ eɪ t ɪ v
obscure	ə b s k j ʊ ɹ
obscuredly	ə b s k j ʊ ɹ ɹ ᵻ d l i
obscurely	ə b s k j ʊ ɹ l i
obscurement	ə b s k j ʊ ɹ m ə n t
obscureness	ə b s k j ʊ ɹ n ə s
obscurer	ə b s k j ʊ ɹ ɹ ɚ ɹ
obscurism	ə b s k j ʊ ɹ ɹ ɪ z ə m
obscurist	ə b s k j ʊ ɹ ɹ ɪ s t
obscurity	ə b s k j ʊ ɹ ɹ ᵻ ɾ i
obsecrate	ə b s ɛ k ɹ eɪ t
obsecration	ɑ b s ɪ k ɹ eɪ ʃ ə n
obsecrationary	ɑ b s ɪ k ɹ eɪ ʃ ə n ɛ ɹ i
obsecratory	ə b s ɛ k ɹ ə t ɔ ɹ i
obsede	ə b s ɛ d
obsequence	ə b s ɛ k w ə n s
obsequent	ə b s ɛ k w ə n t
obsequial	ə b s ɛ k w ɪ ə l
obsequience	ə b s ɛ k w i ə n s
obsequiosity	ə b s ɛ k w ɪ ɔ s ᵻ ɾ i
obsequious	ə b s i k w ɪ ə s
obsequiously	ə b s i k w ɪ ə s l i
obsequiousness	ə b s i k w ɪ ə s n ə s
obsequity	ə b s ɛ k w ᵻ ɾ i
obsequium	ə b s ɛ k w i ə m
obsequy	ə b s ɛ k w i
observability	ə b z ɜ v ə b ɪ l ᵻ ɾ i
observable	ə b z ɜ v ə b ə l
observableness	ə b z ɜ v ə b ə l n ə s
observably	ə b z ɜ v ə b l i
observance	ə b z ɜ v ə n s
observancy	ə b z ɜ v ə n s i
observandum	ɑ b z ɚ v æ n d ə m
observant	ə b z ɜ v ə n t
Observantine	ə b z ɜ v ɐ n t i n
Observantist	ə b z ɜ v ɐ n t ɪ s t
observantly	ə b z ɜ v ə n t l i
observantness	ə b z ɜ v ə n t n ə s
observation	ɑ b z ɚ v eɪ ʃ ə n
observational	ɑ b z ɚ v eɪ ʃ ə n ə l
observationalism	ɑ b z ɚ v eɪ ʃ ə n ə l ɪ z ə m
observationally	ɑ b z ɚ v eɪ ʃ ə n ə l i
observative	ə b z ɜ v ə t ɪ v
observatorial	ə b z ɜ v ɐ t ɔ ɹ ɪ ə l
observatory	ə b z ɜ v ə t ɔ ɹ i
observe	ə b z ɜ v
observedly	ə b z ɜ v ᵻ d l i
observer	ə b z ɜ v ɚ ɹ
observership	ə b z ɜ v ɚ ʃ ɪ p
observing	ə b z ɜ v ɪ ŋ
observingly	ə b z ɜ v ɪ ŋ l i
obsess	ə b s ɛ s
obsessingly	ə b s ɛ s ɪ ŋ l i
obsession	ə b s ɛ ʃ ə n
obsessional	ə b s ɛ ʃ ə n ə l
obsessionist	ə b s ɛ ʃ ə n ɪ s t
obsessive	ə b s ɛ s ɪ v
obsessor	ə b s ɛ s ɚ ɹ
obsidian	ə b s ɪ d i ə n
obsidianite	ə b s ɪ d ɪ æ n aɪ t
obsidional	ə b s ɪ d ɪ ɑ n ə l
obsidionary	ə b s ɪ d ɪ ɑ n ɛ ɹ i
obsidious	ə b s ɪ d i ə s
obsignate	ə b s ɪ ɡ n eɪ t
obsignation	ɑ b s ɪ ɡ n eɪ ʃ ə n
obsignatory	ə b s ɪ ɡ n ə t ɔ ɹ i
obsolesce	ɑ b s ə l ɛ s
obsolescence	ɑ b s ə l ɛ s ə n s
obsolescent	ɑ b s ə l ɛ s ə n t
obsolescently	ɑ b s ə l ɛ s ə n t l i
obsolete	ɑ b s ə l i t
obsoletely	ɑ b s ə l i t l i
obsoleteness	ɑ b s ə l i t n ə s
obsoletion	ɑ b s ə l i ʃ ə n
obsoletism	ɑ b s ə l ɪ t ɪ z ə m
obstacle	ɑ b s t ə k ə l
obstetric	ə b s t ɛ t ɹ ɪ k
obstetrical	ə b s t ɛ t ɹ ɪ k ə l
obstetrically	ə b s t ɛ t ɹ ɪ k l i
obstetricate	ə b s t ɛ t ɹ ᵻ k eɪ t
obstetrication	ə b s t ɛ t ɹ ɪ k eɪ ʃ ə n
obstetrician	ɑ b s t ɪ t ɹ ɪ ʃ ə n
obstetrics	ə b s t ɛ t ɹ ɪ k s
obstetricy	ə b s t ɛ t ɹ ɪ s i
obstetrist	ə b s t ɛ t ɹ ɪ s t
obstetrix	ə b s t ɛ t ɹ ɪ k s
obstinacious	ɑ b s t ɪ n eɪ ʃ ə s
obstinacy	ɑ b s t ɪ n ə s i
obstinance	ɑ b s t ɪ n ə n s
obstinate	ɑ b s t ᵻ n ə t
obstinately	ɑ b s t ᵻ n ə t l i
obstinateness	ɑ b s t ᵻ n ə t n ə s
obstination	ɑ b s t ᵻ n eɪ ʃ ə n
obstinative	ɑ b s t ɪ n ə t ɪ v
obstipation	ɑ b s t ɪ p eɪ ʃ ə n
obstreperate	ə b s t ɹ ɛ p ɚ ɹ eɪ t
obstreperosity	ə b s t ɹ ɛ p ɚ ɹ ɔ s ᵻ ɾ i
obstreperous	ə b s t ɹ ɛ p ɚ ɹ ə s
obstreperously	ə b s t ɹ ɛ p ɚ ɹ ə s l i
obstreperousness	ə b s t ɹ ɛ p ɚ ɹ ə s n ə s
obstriction	ə b s t ɹ ɪ k ʃ ə n
obstringe	ə b s t ɹ ɪ n d ʒ
obstruct	ə b s t ɹ ʌ k t
obstructant	ə b s t ɹ ʌ k t ə n t
obstructedly	ə b s t ɹ ʌ k t ᵻ d l i
obstructer	ə b s t ɹ ʌ k t ɚ
obstructingly	ə b s t ɹ ʌ k t ɪ ŋ l i
obstruction	ə b s t ɹ ʌ k ʃ ə n
obstructionism	ə b s t ɹ ʌ k ʃ ə n ɪ z ə m
obstructionist	ə b s t ɹ ʌ k ʃ ə n ɪ s t
obstructive	ə b s t ɹ ʌ k t ɪ v
obstructively	ə b s t ɹ ʌ k t ɪ v l i
obstructiveness	ə b s t ɹ ʌ k t ɪ v n ə s
obstructivism	ə b s t ɹ ʌ k t ɪ v ɪ z ə m
obstructivity	ɑ b s t ɹ ə k t ɪ v ᵻ ɾ i
obstructor	ə b s t ɹ ʌ k t ɚ ɹ
obstruent	ə b s t ɹ u n t
obstupefy	ə b s t u p ᵻ f aɪ
obtain	ə b t eɪ n
obtainable	ə b t eɪ n ə b ə l
obtainal	ə b t eɪ n ə l
obtainance	ə b t eɪ n ə n s
obtainer	ə b t eɪ n ɚ ɹ
obtainment	ə b t eɪ n m ə n t
obtect	ə b t ɛ k t
obtected	ə b t ɛ k t ᵻ d
obtemper	ə b t ɛ m p ɚ ɹ
obtemperate	ə b t ɛ m p ɚ ɹ ə t
obtenebrate	ə b t ɛ n ɪ b ɹ eɪ t
obtenebration	ə b t ɛ n ɪ b ɹ eɪ ʃ ə n
obtention	ə b t ɛ n ʃ ə n
obtest	ə b t ɛ s t
obtestation	ɑ b t ɪ s t eɪ ʃ ə n
obtriangular	ɑ b t ɹ ɪ æ ŋ ɡ j ʊ l ɚ ɹ
obtrude	ə b t ɹ u d
obtruder	ə b t ɹ u d ɚ ɹ
obtruncate	ə b t ɹ ʌ ŋ k eɪ t
obtruncation	ɑ b t ɹ ə ŋ k eɪ ʃ ə n
obtruncator	ə b t ɹ ʌ ŋ k eɪ ɾ ɚ ɹ
obtrusion	ə b t ɹ u ʒ ə n
obtrusionist	ə b t ɹ u ʒ ə n ɪ s t
obtrusive	ə b t ɹ u s ɪ v
obtrusively	ə b t ɹ u s ɪ v l i
obtrusiveness	ə b t ɹ u s ɪ v n ə s
obtund	ə b t ʌ n d
obtundent	ə b t ʌ n d ə n t
obtunder	ə b t ʌ n d ɚ ɹ
obtundity	ə b t ʌ n d ᵻ ɾ i
obturate	ɑ b t ʃ ɚ ɹ eɪ t
obturation	ɑ b t ʃ ɚ ɹ eɪ ʃ ə n
obturator	ɑ b t ʃ ɚ ɹ eɪ ɾ ɚ ɹ
obturatory	ɑ b t ʃ ɚ ɹ æ t ɔ ɹ i
obturbinate	ə b t ɜ b ᵻ n eɪ t
obtusangular	ɑ b t u s æ ŋ ɡ j ʊ l ɚ ɹ
obtuse	ə b t u s
obtusely	ə b t u s l i
obtuseness	ə b t u s n ə s
obtusifid	ə b t u s ɪ f ɪ d
obtusifolious	ə b t u s ɪ f oʊ l i ə s
obtusilingual	ə b t u s aɪ l ɪ ŋ ɡ w ə l
obtusilobous	ə b t u s ɪ l ɑ b ə s
obtusion	ə b t u ʒ ə n
obtusipennate	ə b t u s aɪ p ə n eɪ t
obtusirostrate	ə b t u s ɪ ɹ ɑ s t ɹ eɪ t
obtusish	ə b t u s ɪ ʃ
obtusity	ə b t u s ᵻ ɾ i
obumbrant	ɑ b ʌ m b ɹ ə n t
obumbrate	ɑ b ə m b ɹ eɪ t
obumbration	ɑ b ə m b ɹ eɪ ʃ ə n
obvallate	ɑ b v ɐ l eɪ t
obvelation	ɑ b v ɪ l eɪ ʃ ə n
obvention	ɑ b v ɛ n ʃ ə n
obverse	ɑ b v ɜ s
obversely	ɑ b v ɜ s l i
obversion	ɑ b v ɜ ʒ ə n
obvert	ɑ b v ɜ t
obvertend	ɑ b v ɚ t ɛ n d
obviable	ɑ b v i ə b ə l
obviate	ɑ b v ɪ eɪ t
obviation	ɑ b v ɪ eɪ ʃ ə n
obviative	ɑ b v i ə t ɪ v
obviator	ɑ b v ɪ eɪ ɾ ɚ ɹ
obvious	ɑ b v i ə s
obviously	ɑ b v i ə s l i
obviousness	ɑ b v i ə s n ə s
obvolute	ɑ b v ə l u t
obvoluted	ɑ b v ə l u ɾ ᵻ d
obvolution	ɑ b v ə l u ʃ ə n
obvolutive	ɑ b v ə l u ɾ ɪ v
obvolve	ɑ b v ɑ l v
obvolvent	ɑ b v ɑ l v ə n t
ocarina	ɑ k ɐ ɹ i n ə
Occamism	ɑ k eɪ m ɪ z ə m
Occamist	ɑ k ɐ m ɪ s t
Occamistic	ɑ k ɐ m ɪ s t ɪ k
Occamite	ɑ k ɐ m aɪ t
occamy	ɑ k æ m i
occasion	ə k eɪ ʒ ə n
occasionable	ə k eɪ ʒ ə n ə b ə l
occasional	ə k eɪ ʒ ə n ə l
occasionalism	ə k eɪ ʒ ə n ə l ɪ z ə m
occasionalist	ə k eɪ ʒ ə n ə l ɪ s t
occasionalistic	ə k eɪ ʒ ə n ə l ɪ s t ɪ k
occasionality	ə k eɪ ʒ ə n æ l ᵻ ɾ i
occasionally	ə k eɪ ʒ ə n ə l i
occasionalness	ə k eɪ ʒ ə n ə l n ə s
occasionary	ə k eɪ ʒ ə n ɛ ɹ i
occasioner	ə k eɪ ʒ ə n ɚ ɹ
occasionless	ə k eɪ ʒ ə n l ə s
occasive	ə k eɪ s ɪ v
occident	ɑ k s ə d n t
occidental	ɑ k s ɪ d ɛ n t ə l
Occidentalism	ɑ k s ɪ d ɛ n t ə l ɪ z ə m
Occidentalist	ɑ k s ɪ d ɛ n t ə l ɪ s t
occidentality	ɑ k s ɪ d ɛ n t æ l ᵻ ɾ i
Occidentalization	ɑ k s ɪ d ɛ n t ə l ᵻ z eɪ ʃ ə n
Occidentalize	ɑ k s ɪ d ɛ n t ə l aɪ z
occidentally	ɑ k s ɪ d ɛ n t ə l i
occiduous	ɑ k s ɪ d j u ə s
occipital	ɑ k s ɪ p ɪ ɾ ə l
